image_path,label,fft_0,fft_1,fft_2,fft_3,fft_4,fft_5,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,edge_0,edge_1,edge_2
preprocessed_images/Canon120/300/Canon120_300_0009.tif,300,141.72692330289553,16.289409409051835,276.6034705847883,151.40959920398703,132.45762307256734,5335119468.377027,0.0030364990234259164,0.017078399658137976,0.003841400146469721,0.037872314452980525,0.014533996581975807,0.15533447265565745,0.007400512695284269,0.07983779907196106,0.6227607727027025,0.05830383300759009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.999287411891046,92.24894340600746,695.0870449087654
preprocessed_images/Canon120/300/Canon120_300_0008.tif,300,144.6435119845908,16.68227395157108,276.28289251006277,155.21549048854763,134.7913485760697,5557464288.049684,0.0031051635742069044,0.015167236328067142,0.0036239624023299256,0.03109359741199076,0.012477874755811776,0.1292533874506788,0.004825592040997217,0.06881332397434688,0.6961822509739067,0.035457611083849115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.34701067478589,101.52604520250541,847.1564200311534
preprocessed_images/Canon120/300/Canon120_300_0034.tif,300,133.34900586286713,17.51158103504271,268.1527410398569,143.3647760745491,123.15409680911975,4741821323.008237,0.0013389587402292673,0.008964538574184553,0.0016784667968685971,0.021228790283122145,0.00875854492184159,0.14393997192327904,0.0036468505859235884,0.06761169433567958,0.7163352966281268,0.02649688720693017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.43694630908753,77.12210750900935,810.8378382882732
preprocessed_images/Canon120/300/Canon120_300_0020.tif,300,142.11617474177524,16.840250569256852,270.84125393480633,152.75454252383955,132.12277415174376,5368866711.134578,0.0019569396972581596,0.009719848632775422,0.0021858215331947866,0.021892547607338362,0.008987426757778215,0.11859893798782883,0.002964019775379318,0.07680511474580076,0.7291183471651873,0.02777099609364406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.675742900924536,94.87797745663279,839.2949421985098
preprocessed_images/Canon120/300/Canon120_300_0036.tif,300,139.514738697228,17.42072131049667,267.77834628924177,149.7060874012193,129.21604869807138,5182021656.8338995,0.006359100341772617,0.015392303466738158,0.0029411315917856552,0.030872344970585355,0.015106201171817374,0.1610565185540731,0.006233215332007472,0.08119583129851839,0.6279563903784638,0.05288696289042325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.711092012153912,81.73296643397968,859.22406856419
preprocessed_images/Canon120/300/Canon120_300_0022.tif,300,137.99143841766218,17.268099224150156,263.4190323285269,149.16529331717564,127.51210305978005,5069818908.479467,0.0009384155273401702,0.006240844726538693,0.0013313293456980464,0.01823425292961794,0.005210876464823872,0.09587097167932178,0.0028648376464734462,0.06211853027320054,0.784900665280209,0.022289276122961846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.88310049146969,81.76929301917296,825.2126998538014
preprocessed_images/Canon120/300/Canon120_300_0023.tif,300,135.59484946955308,16.506625184756796,251.2927660189389,146.20718034653206,125.81978226309685,4891195966.137513,0.0039710998535004765,0.009552001953088562,0.0019950866699142643,0.015029907226505166,0.006652832031224621,0.10690307617146719,0.005081176757793117,0.08316040039030777,0.7392654418917112,0.028388977050672955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.248181587183371,52.14375895476305,789.1628475796361
preprocessed_images/Canon120/300/Canon120_300_0037.tif,300,148.48742558522105,16.753782698506757,281.9561280137886,158.80746657030562,138.69748257181203,5853467060.898453,0.004932403564434309,0.013633728027291741,0.0035133361816272225,0.03858566284164968,0.019260406494067153,0.21360397338785703,0.006980895996067119,0.08333587646452585,0.5687637329079865,0.047389984130678596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.47003727845546,113.27327741791231,828.1545749435911
preprocessed_images/Canon120/300/Canon120_300_0093.tif,300,142.52521435894408,16.968181168975143,272.06292403642135,153.23646816311856,132.4583955329915,5400521841.114122,0.0021400451660074614,0.010665893554646812,0.002452850341787518,0.021751403808510775,0.007617950439424065,0.10647583007771882,0.0028114318847549,0.0710868835446507,0.7517356872529917,0.023262023925692512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.193249092283153,96.08260774757359,814.530539636176
preprocessed_images/Canon120/300/Canon120_300_0087.tif,300,146.65245679797445,16.56504607532295,272.65618658208,157.49986070945903,136.67489901186943,5709848598.638584,0.003311157226549869,0.014095306396430606,0.003143310546863009,0.028194427490126822,0.010158538818320623,0.13179016113230976,0.004333496093733469,0.09074783325160694,0.6734695434544622,0.04075622558578203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.597045722980596,95.34517458613198,809.0302837347932
preprocessed_images/Canon120/300/Canon120_300_0078.tif,300,141.667217154382,16.56757583841938,270.36832659634183,151.50470047824479,132.0977210454503,5333079814.420198,0.004367828369123963,0.012115478515578783,0.002681732177724145,0.025588989257714884,0.009853363037071787,0.14112472534125853,0.005226135253886314,0.08285522460905893,0.6762161254857016,0.039970397949066275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.487375404816962,87.81826260254064,812.0024630504516
preprocessed_images/Canon120/300/Canon120_300_0050.tif,300,144.58482561454002,17.70144508505144,270.65303005421424,156.03804262651474,133.72040468479548,5562201002.760221,0.003005981445301033,0.009910583496055943,0.0022010803222572285,0.022365570068274058,0.01098251342769248,0.12374114990187171,0.0031890869140503344,0.07808685302704586,0.717399597165232,0.02911758422840455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.699149364669527,96.0502437402975,823.4002671848
preprocessed_images/Canon120/300/Canon120_300_0044.tif,300,131.77281831422098,16.541755819933424,263.17699171949477,141.4047052039653,122.30802102650026,4623618626.572519,0.008842468261685018,0.02037048339835979,0.0037231445312357974,0.038761138915867764,0.013816833496041042,0.19126129150317664,0.005638122558572242,0.11998367309524542,0.5177879333476342,0.0798149108883674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.66736210810173,59.4973388065809,837.4867163125633
preprocessed_images/Canon120/300/Canon120_300_0045.tif,300,139.36133181927624,16.832975056237125,262.5736672829829,149.64076818726437,129.53848567732103,5165529132.089033,0.002632141113271209,0.008529663085904962,0.0018806457519459508,0.015132904052676647,0.006072998046851833,0.09274673461878682,0.0041732788085778304,0.06526947021459477,0.7811698913544419,0.02239227294913333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69309750279817,80.93789662881323,841.2145980663911
preprocessed_images/Canon120/300/Canon120_300_0051.tif,300,137.67575951793228,17.430149574058063,259.74392724327674,148.58757376041527,127.1680774476686,5048480529.911267,0.002696990966786587,0.008426666259733479,0.0021133422851481883,0.019916534423752148,0.008213043212859294,0.10227584838828171,0.004783630371075502,0.07847595214813814,0.7484016418428482,0.02469635009756204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88044275359309,74.87262475383604,837.9272044754246
preprocessed_images/Canon120/300/Canon120_300_0079.tif,300,138.7733251257567,16.90845590728254,270.9570400688644,149.7142587806446,128.63156769829016,5123324417.835662,0.0016479492187437136,0.01311874389643433,0.002696990966786587,0.026504516601461393,0.007930755615204121,0.14494705200140018,0.005432128906229278,0.08981323242153239,0.6605720519994333,0.04733657836896005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.30725731596001,89.11600325326896,813.0006150059174
preprocessed_images/Canon120/300/Canon120_300_0086.tif,300,146.4310706524672,17.45339148750221,273.80713096603785,157.7295094025559,135.7777879052383,5700761505.456158,0.0024986267089748436,0.011363983154253524,0.001941680908195718,0.02664566040028898,0.010181427001914286,0.10357666015585489,0.0036621093749860303,0.0731315612790179,0.7401809692354576,0.02681732177724145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.71435642347309,111.60981419183796,868.9361311396827
preprocessed_images/Canon120/300/Canon120_300_0092.tif,300,147.27321028995527,16.952673440450987,276.20662336103015,158.29541754540753,137.08495359679455,5761084058.733895,0.0026092529296775466,0.011634826660111867,0.0030021667480354224,0.025897979736229332,0.010063171386680362,0.13237380981394817,0.004066467285140737,0.08724975585904217,0.6910171508762702,0.03208541870104948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.371117463361294,111.2113830375079,865.8059828853113
preprocessed_images/Canon120/300/Canon120_300_0084.tif,300,137.7513755536916,16.822148236202512,261.23604007175396,148.06792530133112,127.86953354160674,5048480861.576221,0.0056304931640410215,0.012363433837843461,0.0029335021972544343,0.021045684814372842,0.00835037231442127,0.12332916259718578,0.005725860595681282,0.0864982604977169,0.6954460144016439,0.03867721557602433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82868786735826,68.9163737501772,840.0976133759696
preprocessed_images/Canon120/300/Canon120_300_0090.tif,300,145.41363151710237,17.095277364284797,280.4751297748832,156.2378181330229,135.1563423418009,5619678639.3326435,0.0037422180175638495,0.018066406249931083,0.0035018920898303913,0.03425598144518182,0.014072418212836942,0.15685653686463602,0.007511138915986972,0.08089065551726955,0.6289062499976009,0.052196502685347757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.982757163718496,115.46351903925105,832.6199613268949
preprocessed_images/Canon120/300/Canon120_300_0047.tif,300,141.05445282956472,17.89306617503482,268.66950628592,152.2898914488354,130.11337822104286,5299639544.759468,0.0021362304687418507,0.007675170898408221,0.0020828247070233045,0.02367401123037844,0.012783050537060612,0.13218688964793324,0.0036087036132674837,0.08311080932585484,0.7040481567355955,0.02869415283192179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.698667047966218,93.90145692574393,840.3201770753811
preprocessed_images/Canon120/300/Canon120_300_0053.tif,300,147.44099287442916,16.884728162851395,278.89607966153926,157.5913216667028,137.5508541072231,5773443838.753072,0.014778137206974875,0.024429321288969307,0.0053749084472451214,0.03460693359361798,0.01965332031242503,0.18514251708913748,0.008869171142544291,0.10179519653281481,0.5302619934061803,0.07508850097627606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.921867687981035,101.82544878747022,848.3030119008183
preprocessed_images/Canon120/300/Canon120_300_0052.tif,300,137.5917756710313,16.580950408599715,273.37192597283195,147.39968067390282,128.1112440493196,5034848983.124499,0.009735107421837863,0.017913818359306662,0.0049171447753718674,0.038043975829933,0.022785186767491205,0.18148803710868266,0.00928497314449583,0.1008834838863339,0.5519256591775821,0.0630226135251502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.20311154783563,83.13548066408563,752.772209901508
preprocessed_images/Canon120/300/Canon120_300_0046.tif,300,137.55308111321517,16.817738525166114,264.817998137814,148.14661990642125,127.59141056796174,5034131181.493188,0.0022811889648350478,0.009132385253871413,0.0016746520996029867,0.023906707763580677,0.005821228027321544,0.11276626586871046,0.004905700683575036,0.07341384887667307,0.7370567321749227,0.029041290283092342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53162985172956,76.35732207480974,807.5469026626255
preprocessed_images/Canon120/300/Canon120_300_0091.tif,300,142.46811422918864,17.196090835437257,273.6456166823773,153.0400493783788,132.23311246923254,5398297080.507071,0.004196166992171493,0.01514816284173909,0.0025520324706933897,0.03145980834948937,0.01302719116205968,0.15499877929628372,0.004638671874982305,0.0778808593747029,0.6491584777807268,0.04693984985333656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.12060063964337,91.22892000174778,838.1849437922397
preprocessed_images/Canon120/300/Canon120_300_0085.tif,300,144.01312849039834,18.303411201874805,270.2956214061518,155.01216494065054,132.89544700006317,5524631332.904474,0.002838134765614173,0.010421752929647744,0.002452850341787518,0.02162933349601124,0.009555816650354172,0.12201309204055018,0.0036926269531109136,0.0832099914547607,0.7128334045382964,0.03135299682605227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.760344211720753,95.47568186558779,858.5813881048202
preprocessed_images/Canon120/300/Canon120_300_0081.tif,300,140.41003068727204,17.35756837028422,281.28342714746543,150.5514531909085,130.2501897771017,5247142958.813614,0.002929687499988824,0.011344909667925472,0.0021362304687418507,0.03056335449207091,0.01839828491203919,0.17980575561454845,0.00502777099607457,0.08031845092742798,0.6266975402808125,0.04277801513655556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95250173224408,121.02098079272314,832.2908145594303
preprocessed_images/Canon120/300/Canon120_300_0095.tif,300,145.25762392200897,17.662453049684736,270.850505795857,156.15819698461115,134.63813148226188,5612959053.958379,0.002521514892568506,0.012405395507765177,0.0024719238281155705,0.02427291870107928,0.008529663085904962,0.14176177978461546,0.003952026367172424,0.10612487792928266,0.6544799804662533,0.04347991943342788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.645245986041687,98.88651407669988,868.1750975465721
preprocessed_images/Canon120/300/Canon120_300_0042.tif,300,144.0420226737017,16.305372729100547,276.56494205451935,154.26709699549986,134.53408063770146,5508686014.255223,0.005836486816383986,0.017955780029228378,0.003974914550766087,0.03229522705065805,0.01107025146480152,0.1218376159663321,0.007530212402315025,0.07611846923799089,0.6838226318333289,0.03955841064438034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.474827545513605,97.82881066029583,823.0151881952119
preprocessed_images/Canon120/300/Canon120_300_0056.tif,300,138.1222506736054,17.64971737712171,282.2400690177533,147.51184664436713,128.07251599347268,5082780442.2005205,0.004280090332014923,0.01594924926751728,0.002937316894520045,0.03334045410143532,0.01788711547844739,0.14936065673771148,0.004707336425763293,0.08724594116177656,0.6428070068334854,0.04148483276351362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.208390152160774,119.9946864142338,831.0054151448112
preprocessed_images/Canon120/300/Canon120_300_0057.tif,300,132.77897860364175,16.39672635618406,255.429376751006,142.94808817808254,123.28012118079687,4692144237.897563,0.0015373229980410106,0.006790161132786597,0.001209259033198512,0.01498031616205223,0.0033836364745964674,0.09585952758752495,0.0031471252441286194,0.06738281249974296,0.7844467163056013,0.021263122558512638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.346671172496062,57.62497205747873,795.0006289305688
preprocessed_images/Canon120/300/Canon120_300_0043.tif,300,136.08494346672808,16.84971618620061,270.99485215048173,145.82768338282574,126.39206137488416,4929100126.328742,0.00809478759762537,0.023410797119051318,0.0038185119628760585,0.044731140136548116,0.018177032470633785,0.1988067626945541,0.006549835205053139,0.10706710815388844,0.5074348449687675,0.08190917968718754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.16942026449339,71.00264577169922,828.5529554590944
preprocessed_images/Canon120/300/Canon120_300_0094.tif,300,144.93865430647753,16.442961315079277,272.4616823674923,155.14506991945927,135.2912427422622,5577791108.279642,0.0031471252441286194,0.016075134277282428,0.003276824951159375,0.030021667480354227,0.009887695312462282,0.14672851562444028,0.0042762756347493125,0.10765838623005806,0.6300354003882216,0.048892974853329114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.766856376550276,98.13125807796825,858.2831700551981
preprocessed_images/Canon120/300/Canon120_300_0080.tif,300,142.44868505621562,17.227465464299943,273.2577442233976,152.92414438976002,132.20742587242586,5397129052.964403,0.005241394042948756,0.015007019042911502,0.0028648376464734462,0.024333953857329046,0.011951446533157533,0.1502838134759892,0.005779266357399828,0.07271575927706636,0.6688575744603391,0.04296493530257048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98565502567699,93.32292994071618,829.6710191395141
preprocessed_images/Canon120/300/Canon120_300_0096.tif,300,135.973376797828,16.01551129103613,268.52114153706304,145.7328121234802,126.80542249557635,4913956336.361122,0.0023002624511631003,0.011104583740192015,0.0024757385253811807,0.019519805908128664,0.007030487060520055,0.10682678222615498,0.004165649414046609,0.07405090332003002,0.7457427978487177,0.026782989501850957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.05986771487982,79.96124931838324,724.0994406847723
preprocessed_images/Canon120/300/Canon120_300_0082.tif,300,143.5626834733123,18.24054302030316,267.46963128417826,154.95043891879038,132.30852711704705,5490071698.33769,0.0015525817871034522,0.008403778076139817,0.0014419555664007494,0.02759170532216037,0.008281707763640282,0.13842773437447192,0.0030441284179571373,0.10453414916952311,0.6688423156712767,0.03787994384751175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.557013309489744,95.75241641077068,873.2032982072388
preprocessed_images/Canon120/300/Canon120_300_0055.tif,300,137.72696157895467,15.824110403744141,265.94837196412476,147.6059745437772,128.74217808823306,5038176578.002154,0.004535675048810823,0.012443542480421281,0.0025939941406151047,0.020969390869060633,0.006649017333959011,0.09825897216759392,0.004589080810529369,0.06814193725559943,0.7506179809541679,0.031200408935427856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.410577341117797,70.32781827483925,745.0167783345554
preprocessed_images/Canon120/300/Canon120_300_0041.tif,300,141.58945772659666,15.938376244444678,272.55130434600056,151.27895634586403,132.59950416100935,5321944301.992986,0.002914428710926382,0.013488769531198545,0.0026779174804585346,0.023727416992096986,0.009414672851526586,0.13525390624948405,0.004699707031232072,0.07833862304657616,0.6937065124485255,0.035778045654160394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.504318536241808,86.54921425630411,826.0871624713702
preprocessed_images/Canon120/300/Canon120_300_0069.tif,300,155.30762185616092,15.873455532704199,288.6893383356944,165.41766586022055,146.16641434452538,6389084716.312823,0.01226043701167198,0.04772567749005231,0.008399963378874206,0.05183029174784916,0.023017883300693442,0.16461181640562206,0.012226104736281485,0.10675811767537399,0.48211669921691086,0.09105300903285578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.20236224776683,123.84537145645312,777.0057914842076
preprocessed_images/Canon120/300/Canon120_300_0068.tif,300,140.69148462346686,15.614502203441962,265.6089376989002,150.35975345281054,131.85732527367304,5252816967.989068,0.0034255981445181823,0.013153076171824825,0.0024986267089748436,0.021438598632730718,0.006542205810521918,0.11434173583940757,0.003242492675768881,0.08552551269498625,0.7172279357882796,0.0326042175291725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.83330998453806,72.2058351379964,577.0025996475232
preprocessed_images/Canon120/300/Canon120_300_0040.tif,300,145.4765581851916,16.401295973074422,278.8531346681804,155.68159970881806,135.9128735437026,5618383320.778232,0.003211975097643997,0.01609420776361048,0.0036621093749860303,0.030204772949103526,0.013210296630808981,0.14833831787052787,0.004547119140607654,0.07377624511690606,0.667663574216203,0.03929138183578761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.471351049134746,106.18637869207986,824.0934413038366
preprocessed_images/Canon120/300/Canon120_300_0054.tif,300,139.52158716255872,16.536224505958835,274.07550644883156,149.3505997738961,130.01374703000272,5174649161.061748,0.0023269653320223734,0.010749816894490243,0.0020980834960857464,0.02376174926748748,0.011940002441360701,0.13707351684518024,0.00315093994139423,0.0735702514645631,0.7058677673312916,0.02946090698230949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.67197779466006,93.10136323098705,726.9676746596097
preprocessed_images/Canon120/300/Canon120_300_0083.tif,300,144.12302426299547,15.99650680598796,276.95328098678175,154.33901227361412,134.8587484485225,5512189536.555761,0.003955841064438035,0.019886016845627266,0.004608154296857421,0.032905578613155725,0.011444091796831344,0.13448715209909634,0.0056304931640410215,0.08900833129848858,0.6529617309545404,0.04511260986310916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.999494065955545,98.30815251944736,831.1016784966807
preprocessed_images/Canon120/300/Canon120_300_0097.tif,300,146.3128332913638,18.122091374780055,270.9925040344508,157.98896668480887,135.09320811574594,5697924073.139023,0.002052307128898421,0.007572174072236739,0.0018005371093681314,0.021636962890542462,0.01021575927730478,0.09885787963829476,0.0031547546386598404,0.07173538207980447,0.7613945007295173,0.021579742431558305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.397996899642667,115.14025267638337,840.3868156985806
preprocessed_images/Canon120/300/Canon120_300_0059.tif,300,137.08427826699887,16.474272481626894,264.1708948672684,147.23371103407754,127.47490358852099,4997382406.611367,0.0035438537597521063,0.010978698730426869,0.0021781921386635657,0.020732879638592785,0.006710052490208778,0.10456085205038237,0.004184722900374661,0.07387924194307754,0.745857238766686,0.027374267578020573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.259912456072257,70.82264227101963,808.7830364195332
preprocessed_images/Canon120/300/Canon120_300_0071.tif,300,147.68611000641403,16.78804808464775,277.9868477107941,158.5309188824752,137.70558665783682,5791554115.29081,0.0038528442382665526,0.017299652099543383,0.004356384277327131,0.028045654296768013,0.010189056396445507,0.10569000244100307,0.0043067932128741954,0.06605911254857613,0.7242279052706748,0.035972595214706526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.31604180990284,106.74240051814192,858.2423900041293
